,Order_ID,Order_Date,Customer_Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub_Category,Product Name,Discount,Sales,Profit,Quantity,Feedback
1877,AZ-2012-325160,5/1/2012,Craig Rayner,Germany,Thuringia,Weimar,Central,Consumer,Economy,Furniture,Furnishings,"Rubbermaid Clock, Erganomic",,49,24.0,1,True
1878,AZ-2012-325160,5/1/2012,Craig Rayner,Germany,Thuringia,Weimar,Central,Consumer,Economy,Office Supplies,Storage,"Tenex File Cart, Single Width",0.1,363,149.0,3,True
1879,BN-2012-8415709,5/1/2012,Maddison Newman,United Kingdom,England,Birmingham,North,Corporate,Priority,Office Supplies,Art,"Boston Pens, Fluorescent",0.5,15,10.0,2,False
1880,AZ-2012-907711,5/3/2012,Anna Kelly,Sweden,Stockholm,Huddinge,North,Corporate,Economy Plus,Furniture,Chairs,"SAFCO Steel Folding Chair, Set of Two",0.5,352,49.0,8,True
1881,AZ-2012-8367812,5/8/2012,Eden Gooseberry,United Kingdom,Scotland,Glasgow,North,Corporate,Economy Plus,Office Supplies,Art,"Boston Highlighters, Easy-Erase",,38,8.0,2,True
1882,AZ-2012-8367812,5/8/2012,Eden Gooseberry,United Kingdom,Scotland,Glasgow,North,Corporate,Economy Plus,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",,245,88.0,5,False
1883,AZ-2012-8367812,5/8/2012,Eden Gooseberry,United Kingdom,Scotland,Glasgow,North,Corporate,Economy Plus,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",,136,56.0,4,False
1884,BN-2012-5608207,5/8/2012,Gilbert Montgomery,Portugal,Braga,Guimarães,South,Consumer,Economy,Technology,Machines,"StarTech Phone, Wireless",0.5,186,157.0,5,False
1885,AZ-2012-8884167,5/9/2012,Angie Massengill,France,Ile-de-France,Tremblay-en-France,Central,Consumer,Immediate,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",,55,17.0,4,False
1886,AZ-2012-2675559,5/9/2012,Kristen Holland,France,Aquitaine-Limousin-Poitou-Charentes,La Teste-de-Buch,Central,Consumer,Economy,Office Supplies,Storage,"Fellowes Folders, Single Width",0.1,71,25.0,3,True
1887,BN-2012-9606343,5/9/2012,Alice Black,Netherlands,North Holland,Amsterdam,Central,Home Office,Economy Plus,Office Supplies,Fasteners,"Accos Staples, Bulk Pack",0.5,11,7.0,2,True
1888,AZ-2012-9764957,5/11/2012,Abbie Perry,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",0.1,269,84.0,2,False
1889,AZ-2012-9764957,5/11/2012,Abbie Perry,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",0.1,344,23.0,4,False
1890,AZ-2012-9764957,5/11/2012,Abbie Perry,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Office Supplies,Art,"Boston Sketch Pad, Water Color",,104,3.0,2,True
1891,AZ-2012-9764957,5/11/2012,Abbie Perry,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Office Supplies,Fasteners,"Accos Thumb Tacks, 12 Pack",,26,9.0,2,True
1892,AZ-2012-9764957,5/11/2012,Abbie Perry,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",,49,17.0,3,True
1893,AZ-2012-9764957,5/11/2012,Abbie Perry,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Office Supplies,Storage,"Smead Trays, Wire Frame",0.1,171,6.0,4,True
1894,AZ-2012-5631186,5/11/2012,Darcy St George,Italy,Lazio,Velletri,South,Corporate,Economy,Office Supplies,Appliances,"Hoover Refrigerator, Silver",,1054,337.0,2,True
1895,AZ-2012-5631186,5/11/2012,Darcy St George,Italy,Lazio,Velletri,South,Corporate,Economy,Office Supplies,Binders,"Acco Binding Machine, Economy",,153,44.0,3,False
1896,AZ-2012-5631186,5/11/2012,Darcy St George,Italy,Lazio,Velletri,South,Corporate,Economy,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",,56,8.0,7,True
1897,AZ-2012-4923020,5/11/2012,Ewan O'Neill,Spain,Madrid,Las Rozas de Madrid,South,Corporate,Economy Plus,Furniture,Bookcases,"Bush Floating Shelf Set, Metal",,341,31.0,2,True
1898,AZ-2012-4923020,5/11/2012,Ewan O'Neill,Spain,Madrid,Las Rozas de Madrid,South,Corporate,Economy Plus,Office Supplies,Labels,"Avery Shipping Labels, 5000 Label Set",,110,42.0,9,True
1899,AZ-2012-2417161,5/12/2012,Nate Dacey,Spain,Madrid,Las Rozas de Madrid,South,Consumer,Priority,Furniture,Furnishings,"Advantus Frame, Durable",,108,12.0,1,True
1900,AZ-2012-2417161,5/12/2012,Nate Dacey,Spain,Madrid,Las Rozas de Madrid,South,Consumer,Priority,Furniture,Furnishings,"Tenex Door Stop, Erganomic",,170,27.0,4,True
1901,AZ-2012-2417161,5/12/2012,Nate Dacey,Spain,Madrid,Las Rozas de Madrid,South,Consumer,Priority,Office Supplies,Art,"Binney & Smith Pens, Blue",,24,10.0,2,False
1902,AZ-2012-2417161,5/12/2012,Nate Dacey,Spain,Madrid,Las Rozas de Madrid,South,Consumer,Priority,Office Supplies,Art,"Sanford Highlighters, Easy-Erase",,32,1.0,2,True
1903,AZ-2012-2417161,5/12/2012,Nate Dacey,Spain,Madrid,Las Rozas de Madrid,South,Consumer,Priority,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",,315,57.0,6,True
1904,AZ-2012-2417161,5/12/2012,Nate Dacey,Spain,Madrid,Las Rozas de Madrid,South,Consumer,Priority,Office Supplies,Storage,"Eldon Shelving, Wire Frame",0.1,171,4.0,4,False
1905,AZ-2012-2417161,5/12/2012,Nate Dacey,Spain,Madrid,Las Rozas de Madrid,South,Consumer,Priority,Technology,Accessories,"SanDisk Router, Erganomic",,508,203.0,2,True
1906,AZ-2012-4158616,5/13/2012,Lori Miller,United Kingdom,England,Manchester,North,Consumer,Economy,Office Supplies,Envelopes,"Ames Manila Envelope, Set of 50",,74,6.0,3,True
1907,AZ-2012-4736205,5/14/2012,Lilian Macredie,Germany,Hesse,Langen,Central,Corporate,Economy,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",,396,131.0,8,False
1908,AZ-2012-4736205,5/14/2012,Lilian Macredie,Germany,Hesse,Langen,Central,Corporate,Economy,Office Supplies,Storage,"Tenex Box, Wire Frame",0.1,70,28.0,5,False
1909,AZ-2012-2884340,5/14/2012,Lori Miller,Italy,Lombardy,Cremona,South,Consumer,Priority,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",,99,41.0,5,False
1910,AZ-2012-2884340,5/14/2012,Lori Miller,Italy,Lombardy,Cremona,South,Consumer,Priority,Office Supplies,Binders,"Ibico Hole Reinforcements, Durable",,42,12.0,5,False
1911,AZ-2012-2884340,5/14/2012,Lori Miller,Italy,Lombardy,Cremona,South,Consumer,Priority,Technology,Accessories,"Enermax Keyboard, Programmable",,170,73.0,2,False
1912,AZ-2012-7790652,5/14/2012,Ali Jerger,United Kingdom,England,Rugby,North,Corporate,Economy,Office Supplies,Storage,"Smead Folders, Blue",,52,6.0,3,False
1913,AZ-2012-7790652,5/14/2012,Ali Jerger,United Kingdom,England,Rugby,North,Corporate,Economy,Office Supplies,Storage,"Smead Lockers, Blue",,794,135.0,4,True
1914,AZ-2012-7790652,5/14/2012,Ali Jerger,United Kingdom,England,Rugby,North,Corporate,Economy,Technology,Copiers,"HP Copy Machine, Laser",,487,243.0,2,True
1915,AZ-2012-9538044,5/15/2012,Charlie Horrocks,United Kingdom,England,Walsall,North,Consumer,Economy,Technology,Copiers,"HP Fax and Copier, Color",,349,143.0,2,False
1916,AZ-2012-2921507,5/15/2012,Millie Franklin,Italy,Lombardy,Milan,South,Consumer,Economy Plus,Furniture,Furnishings,"Advantus Light Bulb, Black",,80,38.0,4,False
1917,AZ-2012-2921507,5/15/2012,Millie Franklin,Italy,Lombardy,Milan,South,Consumer,Economy Plus,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled",,338,37.0,7,True
1918,AZ-2012-2921507,5/15/2012,Millie Franklin,Italy,Lombardy,Milan,South,Consumer,Economy Plus,Technology,Accessories,"Enermax Mouse, Erganomic",,114,8.0,3,False
1919,AZ-2012-799342,5/15/2012,Keith Martinez,France,Languedoc-Roussillon-Midi-Pyrénées,Narbonne,Central,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",,140,15.0,5,False
1920,AZ-2012-799342,5/15/2012,Keith Martinez,France,Languedoc-Roussillon-Midi-Pyrénées,Narbonne,Central,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",,99,33.0,2,False
1921,BN-2012-8539408,5/15/2012,Adam Gibbs,France,Centre-Val de Loire,Tours,Central,Corporate,Economy,Office Supplies,Appliances,"Hamilton Beach Microwave, Silver",0.1,510,40.0,2,False
1922,AZ-2012-6569540,5/16/2012,Janet Broussard,Spain,Madrid,Parla,South,Consumer,Economy,Furniture,Bookcases,"Sauder Library with Doors, Traditional",,2713,27.0,7,True
1923,AZ-2012-6620882,5/16/2012,Victoria Bell,United Kingdom,England,Nottingham,North,Home Office,Priority,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",,117,6.0,4,False
1924,AZ-2012-6620882,5/16/2012,Victoria Bell,United Kingdom,England,Nottingham,North,Home Office,Priority,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",,10,4.0,2,True
1925,AZ-2012-6620882,5/16/2012,Victoria Bell,United Kingdom,England,Nottingham,North,Home Office,Priority,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack",,43,9.0,3,False
1926,AZ-2012-9487652,5/17/2012,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Furniture,Bookcases,"Sauder Library with Doors, Traditional",,1163,12.0,3,True
1927,AZ-2012-9487652,5/17/2012,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Office Supplies,Appliances,"Breville Refrigerator, Silver",,2080,562.0,4,True
1928,AZ-2012-9487652,5/17/2012,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",,85,,3,False
1929,AZ-2012-9487652,5/17/2012,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Office Supplies,Storage,"Rogers Lockers, Blue",0.1,571,19.0,3,True
1930,AZ-2012-9487652,5/17/2012,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Technology,Phones,"Apple Signal Booster, with Caller ID",0.1,123,1.0,1,True
1931,AZ-2012-9487652,5/17/2012,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Technology,Phones,"Cisco Signal Booster, with Caller ID",0.1,547,91.0,4,True
1932,AZ-2012-9364026,5/17/2012,Jacob Varley,France,Ile-de-France,Villemomble,Central,Corporate,Economy,Office Supplies,Binders,"Ibico Index Tab, Clear",,62,11.0,7,True
1933,AZ-2012-9364026,5/17/2012,Jacob Varley,France,Ile-de-France,Villemomble,Central,Corporate,Economy,Office Supplies,Supplies,"Acme Ruler, High Speed",,50,2.0,3,True
1934,AZ-2012-5310150,5/18/2012,Sienna Williamson,Finland,Uusimaa,Espoo,North,Corporate,Economy Plus,Office Supplies,Storage,"Tenex Shelving, Industrial",,55,10.0,1,False
1935,AZ-2012-8617894,5/18/2012,Charlotte Savage,Spain,Basque Country,Irun,South,Consumer,Immediate,Office Supplies,Art,"Sanford Canvas, Fluorescent",,207,77.0,4,False
1936,AZ-2012-8617894,5/18/2012,Charlotte Savage,Spain,Basque Country,Irun,South,Consumer,Immediate,Office Supplies,Supplies,"Elite Box Cutter, Easy Grip",,110,16.0,3,True
1937,BN-2012-3780400,5/18/2012,Maynard Moorman,Spain,Madrid,Madrid,South,Consumer,Economy,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",0.2,728,82.0,2,True
1938,BN-2012-3780400,5/18/2012,Maynard Moorman,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Appliances,"KitchenAid Blender, Silver",,297,104.0,3,False
1939,AZ-2012-4689385,5/21/2012,Scarlett Pollard,Finland,Uusimaa,Espoo,North,Corporate,Economy,Office Supplies,Binders,"Cardinal Index Tab, Durable",,15,7.0,2,True
1940,AZ-2012-50424,5/21/2012,Evie Flockhart,Spain,Castile and León,Burgos,South,Consumer,Economy Plus,Office Supplies,Art,"Sanford Sketch Pad, Easy-Erase",,137,63.0,3,True
1941,AZ-2012-50424,5/21/2012,Evie Flockhart,Spain,Castile and León,Burgos,South,Consumer,Economy Plus,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",,32,14.0,2,True
1942,AZ-2012-3965327,5/21/2012,Sherron Henegar,United Kingdom,England,Harlow,North,Consumer,Economy,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",,79,32.0,8,False
1943,AZ-2012-3446417,5/21/2012,Courtney Hancock,United Kingdom,England,Fareham,North,Consumer,Immediate,Office Supplies,Storage,"Eldon Box, Wire Frame",,47,15.0,5,True
1944,AZ-2012-8512121,5/21/2012,Charlie Power,Italy,Campania,Cercola,South,Home Office,Economy,Furniture,Furnishings,"Eldon Door Stop, Black",,100,19.0,2,True
1945,BN-2012-1800160,5/21/2012,Jessica Paramor,Italy,Sicily,Palermo,South,Corporate,Economy,Office Supplies,Storage,"Fellowes Shelving, Single Width",0.4,69,16.0,2,False
1946,AZ-2012-9982238,5/22/2012,Aidan Hayward,France,Ile-de-France,Mantes-la-Jolie,Central,Corporate,Economy Plus,Office Supplies,Fasteners,"Accos Push Pins, Metal",,73,12.0,5,True
1947,AZ-2012-9982238,5/22/2012,Aidan Hayward,France,Ile-de-France,Mantes-la-Jolie,Central,Corporate,Economy Plus,Technology,Copiers,"Brother Personal Copier, High-Speed",0.2,360,30.0,3,False
1948,AZ-2012-358335,5/22/2012,Elise Ali,Italy,Veneto,Vicenza,South,Home Office,Immediate,Office Supplies,Art,"Stanley Highlighters, Easy-Erase",,15,5.0,1,False
1949,AZ-2012-358335,5/22/2012,Elise Ali,Italy,Veneto,Vicenza,South,Home Office,Immediate,Office Supplies,Storage,"Fellowes Trays, Wire Frame",0.4,68,17.0,2,False
1950,AZ-2012-9503430,5/22/2012,Aidan Hayward,United Kingdom,England,London,North,Corporate,Economy Plus,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",0.1,827,156.0,2,False
1951,AZ-2012-9503430,5/22/2012,Aidan Hayward,United Kingdom,England,London,North,Corporate,Economy Plus,Office Supplies,Binders,"Ibico Index Tab, Clear",0.1,24,2.0,3,False
1952,AZ-2012-9503430,5/22/2012,Aidan Hayward,United Kingdom,England,London,North,Corporate,Economy Plus,Technology,Accessories,"SanDisk Mouse, Bluetooth",0.1,103,1.0,3,True
1953,AZ-2012-2712293,5/23/2012,Maynard Moorman,Italy,Piedmont,Turin,South,Consumer,Economy,Office Supplies,Art,"Boston Canvas, Easy-Erase",,323,74.0,6,False
1954,AZ-2012-2712293,5/23/2012,Maynard Moorman,Italy,Piedmont,Turin,South,Consumer,Economy,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",,225,14.0,9,False
1955,AZ-2012-2293554,5/24/2012,Lewis Greenwood,United Kingdom,England,Coventry,North,Consumer,Economy,Office Supplies,Storage,"Eldon Shelving, Single Width",,97,,2,True
1956,BN-2012-716723,5/24/2012,Julie Ochoa,France,Nord-Pas-de-Calais-Picardie,Soissons,Central,Corporate,Economy,Furniture,Furnishings,"Rubbermaid Frame, Duo Pack",,220,24.0,2,True
1957,BN-2012-716723,5/24/2012,Julie Ochoa,France,Nord-Pas-de-Calais-Picardie,Soissons,Central,Corporate,Economy,Office Supplies,Art,"Stanley Canvas, Fluorescent",,203,65.0,4,True
1958,BN-2012-716723,5/24/2012,Julie Ochoa,France,Nord-Pas-de-Calais-Picardie,Soissons,Central,Corporate,Economy,Technology,Copiers,"Sharp Fax Machine, Color",0.2,758,62.0,3,True
1959,AZ-2012-1979551,5/25/2012,Jodie Mellor,Germany,North Rhine-Westphalia,Pulheim,Central,Consumer,Economy,Office Supplies,Appliances,"Breville Toaster, Red",0.1,69,18.0,1,False
1960,AZ-2012-1979551,5/25/2012,Jodie Mellor,Germany,North Rhine-Westphalia,Pulheim,Central,Consumer,Economy,Technology,Phones,"Apple Signal Booster, with Caller ID",,683,61.0,5,False
1961,AZ-2012-7998703,5/25/2012,Lauren Saunders,Spain,Valenciana,Alicante,South,Consumer,Priority,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",,371,96.0,8,True
1962,AZ-2012-7998703,5/25/2012,Lauren Saunders,Spain,Valenciana,Alicante,South,Consumer,Priority,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",,97,4.0,2,False
1963,AZ-2012-2580887,5/26/2012,Molly Palmer,France,Ile-de-France,Drancy,Central,Corporate,Economy Plus,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",,209,48.0,7,True
1964,AZ-2012-2580887,5/26/2012,Molly Palmer,France,Ile-de-France,Drancy,Central,Corporate,Economy Plus,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",,117,33.0,6,False
1965,AZ-2012-2580887,5/26/2012,Molly Palmer,France,Ile-de-France,Drancy,Central,Corporate,Economy Plus,Office Supplies,Storage,"Tenex Box, Wire Frame",0.1,42,17.0,3,False
1966,AZ-2012-4640221,5/28/2012,Zachary Disher,Italy,Apulia,Barletta,South,Consumer,Priority,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",,1514,742.0,4,True
1967,AZ-2012-2449827,5/29/2012,Walter Coley,Spain,Andalusía,San Fernando,South,Consumer,Economy,Office Supplies,Art,"Stanley Highlighters, Water Color",,54,18.0,3,True
1968,AZ-2012-2449827,5/29/2012,Walter Coley,Spain,Andalusía,San Fernando,South,Consumer,Economy,Office Supplies,Binders,"Avery Index Tab, Clear",,25,1.0,4,False
1969,AZ-2012-2449827,5/29/2012,Walter Coley,Spain,Andalusía,San Fernando,South,Consumer,Economy,Technology,Machines,"Okidata Receipt Printer, Wireless",0.1,442,84.0,4,True
1970,AZ-2012-5752966,5/29/2012,Harrison Cooke,United Kingdom,England,Luton,North,Consumer,Immediate,Technology,Phones,"Nokia Smart Phone, Full Size",,5725,2461.0,9,True
1971,BN-2012-7258485,5/30/2012,Harry Nelson,Netherlands,South Holland,Schiedam,Central,Consumer,Priority,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",0.5,25,6.0,5,False
1972,AZ-2012-9615606,5/31/2012,Joan Douglas,Italy,Emilia-Romagna,Imola,South,Corporate,Economy Plus,Office Supplies,Binders,"Acco Hole Reinforcements, Durable",,65,30.0,8,True
1973,AZ-2012-9615606,5/31/2012,Joan Douglas,Italy,Emilia-Romagna,Imola,South,Corporate,Economy Plus,Office Supplies,Labels,"Novimex Round Labels, 5000 Label Set",,13,6.0,2,True
1974,AZ-2012-9385706,5/31/2012,Xavier Burford,United Kingdom,England,Rotherham,North,Corporate,Economy,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",,44,18.0,1,False
1975,AZ-2012-9385706,5/31/2012,Xavier Burford,United Kingdom,England,Rotherham,North,Corporate,Economy,Technology,Phones,"Samsung Smart Phone, VoIP",,1909,57.0,3,True
1976,AZ-2012-3506713,5/31/2012,Gregory Rodriguez,Germany,North Rhine-Westphalia,Herne,Central,Corporate,Economy Plus,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",,122,49.0,5,False
1977,AZ-2012-3506713,5/31/2012,Gregory Rodriguez,Germany,North Rhine-Westphalia,Herne,Central,Corporate,Economy Plus,Office Supplies,Paper,"Eaton Message Books, Recycled",,102,14.0,5,True
1978,BN-2012-1349610,5/31/2012,David To,Germany,Lower Saxony,Hanover,Central,Home Office,Economy Plus,Furniture,Tables,"Bevis Conference Table, Fully Assembled",0.9,555,1925.0,4,False
1979,AZ-2012-6550286,6/1/2012,Jeffrey Laird,France,Provence-Alpes-Côte d'Azur,Avignon,Central,Corporate,Economy,Office Supplies,Supplies,"Fiskars Scissors, Serrated",,79,36.0,4,False
1980,AZ-2012-6550286,6/1/2012,Jeffrey Laird,France,Provence-Alpes-Côte d'Azur,Avignon,Central,Corporate,Economy,Technology,Machines,"Konica Receipt Printer, Durable",0.2,312,51.0,3,True
1981,AZ-2012-2445606,6/1/2012,Sophie Franklin,France,Brittany,Brest,Central,Corporate,Economy,Office Supplies,Art,"Sanford Canvas, Easy-Erase",,102,13.0,2,True
1982,AZ-2012-5106565,6/1/2012,Rhonda Ford,Germany,Saxony,Dresden,Central,Consumer,Economy Plus,Office Supplies,Binders,"Acco Index Tab, Economy",0.5,10,1.0,2,False
1983,AZ-2012-3249580,6/1/2012,Sarah Cross,Germany,Hamburg,Hamburg,Central,Consumer,Economy Plus,Furniture,Bookcases,"Ikea Library with Doors, Pine",0.1,1970,503.0,6,False
1984,AZ-2012-3249580,6/1/2012,Sarah Cross,Germany,Hamburg,Hamburg,Central,Consumer,Economy Plus,Office Supplies,Art,"Stanley Pens, Fluorescent",,34,3.0,3,True
1985,AZ-2012-8028235,6/1/2012,Daniel Howells,United Kingdom,England,Plymouth,North,Corporate,Economy,Technology,Copiers,"Canon Wireless Fax, High-Speed",,377,98.0,1,True
1986,AZ-2012-9291301,6/1/2012,Sophie Franklin,Switzerland,Basel-Stadt,Basel,Central,Corporate,Economy Plus,Office Supplies,Art,"Binney & Smith Pens, Water Color",,45,16.0,3,False
1987,AZ-2012-5539179,6/2/2012,Hollie Norris,France,Pays de la Loire,Angers,Central,Consumer,Economy,Office Supplies,Storage,"Fellowes Box, Wire Frame",0.1,34,13.0,2,True
1988,AZ-2012-3380048,6/2/2012,Bianca Whitford,France,Ile-de-France,Clamart,Central,Corporate,Economy,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",0.1,134,4.0,2,False
1989,AZ-2012-3380048,6/2/2012,Bianca Whitford,France,Ile-de-France,Clamart,Central,Corporate,Economy,Office Supplies,Art,"Sanford Pens, Water Color",,43,20.0,3,False
1990,AZ-2012-3229399,6/2/2012,Zona Meyer,Germany,Lower Saxony,Oldenburg,Central,Corporate,Economy,Office Supplies,Fasteners,"Advantus Paper Clips, Metal",,54,13.0,4,True
1991,AZ-2012-3229399,6/2/2012,Zona Meyer,Germany,Lower Saxony,Oldenburg,Central,Corporate,Economy,Office Supplies,Storage,"Fellowes Folders, Industrial",0.1,24,3.0,1,True
1992,AZ-2012-9884785,6/4/2012,Jason Roger,France,Ile-de-France,Grigny,Central,Corporate,Economy,Office Supplies,Envelopes,"Ames Mailers, Security-Tint",,230,21.0,6,True
1993,AZ-2012-8456579,6/4/2012,Gerald Booth,France,Centre-Val de Loire,Tours,Central,Consumer,Economy,Furniture,Chairs,"Novimex Chairmat, Adjustable",0.1,265,82.0,5,False
1994,AZ-2012-8456579,6/4/2012,Gerald Booth,France,Centre-Val de Loire,Tours,Central,Consumer,Economy,Office Supplies,Paper,"Enermax Memo Slips, Premium",,31,1.0,2,False
1995,AZ-2012-8884633,6/4/2012,Lester Wimmer,United Kingdom,England,Newcastle upon Tyne,North,Consumer,Economy,Office Supplies,Binders,"Avery Binding Machine, Recycled",,98,42.0,2,False
1996,AZ-2012-768602,6/5/2012,Joan Douglas,France,Alsace-Champagne-Ardenne-Lorraine,Nancy,Central,Corporate,Economy,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",,36,9.0,3,True
1997,AZ-2012-5575176,6/6/2012,Georgina Arnold,Italy,Emilia-Romagna,Bologna,South,Corporate,Economy,Furniture,Furnishings,"Advantus Light Bulb, Black",,40,19.0,2,False
1998,AZ-2012-7477983,6/6/2012,Aaron Davey,France,Ile-de-France,Palaiseau,Central,Consumer,Economy,Furniture,Furnishings,"Advantus Frame, Durable",,973,107.0,9,False
1999,AZ-2012-7477983,6/6/2012,Aaron Davey,France,Ile-de-France,Palaiseau,Central,Consumer,Economy,Office Supplies,Binders,"Acco Index Tab, Clear",,16,7.0,2,True
2000,AZ-2012-7477983,6/6/2012,Aaron Davey,France,Ile-de-France,Palaiseau,Central,Consumer,Economy,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",,77,8.0,4,False
2001,AZ-2012-4828217,6/6/2012,Ebony Northcott,Germany,Baden-Württemberg,Heidelberg,Central,Consumer,Economy,Office Supplies,Art,"Sanford Canvas, Blue",,152,44.0,3,True
2002,AZ-2012-6744680,6/6/2012,Alexandra Macdonald,France,Ile-de-France,Guyancourt,Central,Corporate,Economy Plus,Office Supplies,Fasteners,"Stockwell Staples, Assorted Sizes",,58,25.0,7,False
2003,AZ-2012-6744680,6/6/2012,Alexandra Macdonald,France,Ile-de-France,Guyancourt,Central,Corporate,Economy Plus,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",,21,7.0,2,False
2004,AZ-2012-5610095,6/6/2012,Claudia Poore,Germany,Berlin,Berlin,Central,Corporate,Economy Plus,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",0.1,37,2.0,5,True
2005,AZ-2012-2860153,6/7/2012,Aidan Hayward,Germany,Bavaria,Munich,Central,Corporate,Priority,Technology,Phones,"Apple Audio Dock, with Caller ID",,501,75.0,3,False
2006,AZ-2012-6992927,6/7/2012,Ruby Frost,United Kingdom,England,West Bromwich,North,Home Office,Priority,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",,92,39.0,2,True
2007,AZ-2012-6992927,6/7/2012,Ruby Frost,United Kingdom,England,West Bromwich,North,Home Office,Priority,Office Supplies,Storage,"Smead Folders, Blue",,35,4.0,2,True
2008,AZ-2012-1968371,6/8/2012,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",,97,39.0,4,False
2009,AZ-2012-1968371,6/8/2012,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",,149,49.0,3,False
2010,AZ-2012-1968371,6/8/2012,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Office Supplies,Art,"Boston Pens, Water Color",,104,9.0,6,True
2011,AZ-2012-1968371,6/8/2012,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Technology,Copiers,"HP Fax Machine, High-Speed",,1491,74.0,5,False
2012,AZ-2012-51069,6/8/2012,Max Ronald,France,Ile-de-France,Bonneuil-sur-Marne,Central,Corporate,Economy,Office Supplies,Storage,"Tenex Trays, Single Width",0.1,146,46.0,3,True
2013,AZ-2012-385874,6/8/2012,Lewis Greenwood,France,Normandy,Mont-Saint-Aignan,Central,Consumer,Economy,Office Supplies,Art,"Boston Pens, Water Color",,52,5.0,3,True
2014,BN-2012-6756198,6/8/2012,Makayla Elphinstone,Italy,Piedmont,Turin,South,Consumer,Economy,Office Supplies,Storage,"Rogers File Cart, Single Width",0.4,510,119.0,6,True
2015,AZ-2012-7344517,6/9/2012,Rose Heap,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed",,55,2.0,2,True
2016,BN-2012-26008,6/9/2012,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Furniture,Chairs,"Office Star Bag Chairs, Black",0.5,159,29.0,6,False
2017,BN-2012-26008,6/9/2012,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Office Supplies,Fasteners,"OIC Paper Clips, Assorted Sizes",0.5,12,6.0,2,True
